plate,ligand_smiles,additive_smiles,base_smiles,aryl_halide_smiles,yield_percent,product_smiles
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,4.55,Cc1ccc(Nc2cccnc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,60.55,Cc1ccc(Nc2cccnc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,71.15,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(C(F)(F)F)C=C1,22.42,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(C(F)(F)F)C=C1,41.46,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(C(F)(F)F)C=C1,54.25,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(OC)C=C1,1.58,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(OC)C=C1,20.76,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(OC)C=C1,36.06,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(CC)C=C1,7.81,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(CC)C=C1,52.91,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(CC)C=C1,83.29,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=NC=CC=C1,50.81,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=NC=CC=C1,71.49,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=NC=CC=C1,100.0,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,29.95,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,80.03,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=CON=C1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,88.4,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(C(F)(F)F)C=C1,7.02,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(C(F)(F)F)C=C1,32.41,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(C(F)(F)F)C=C1,34.6,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(OC)C=C1,0.52,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(OC)C=C1,38.44,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(OC)C=C1,50.9,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(CC)C=C1,5.43,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(CC)C=C1,70.23,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(CC)C=C1,73.44,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=NC=CC=C1,68.99,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=NC=CC=C1,87.93,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=NC=CC=C1,89.47,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CN=CC=C1,6.16,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CN=CC=C1,4.81,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CN=CC=C1,4.59,Cc1ccc(Nc2cccnc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(C(F)(F)F)C=C1,25.85,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(C(F)(F)F)C=C1,48.48,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(C(F)(F)F)C=C1,47.29,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(OC)C=C1,0.68,COc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(OC)C=C1,40.82,COc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(OC)C=C1,45.5,COc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(CC)C=C1,2.46,CCc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(CC)C=C1,73.58,CCc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(CC)C=C1,79.18,CCc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=NC=CC=C1,78.17,Cc1ccc(Nc2ccccn2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=NC=CC=C1,84.44,Cc1ccc(Nc2ccccn2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=NC=CC=C1,91.21,Cc1ccc(Nc2ccccn2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,40.48,Cc1ccc(Nc2cccnc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,78.37,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(C(F)(F)F)C=C1,23.89,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(C(F)(F)F)C=C1,46.8,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(C(F)(F)F)C=C1,46.14,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(OC)C=C1,0.81,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(OC)C=C1,34.83,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(OC)C=C1,44.26,COc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=CC=C(CC)C=C1,9.03,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,BrC1=CC=C(CC)C=C1,74.24,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,IC1=CC=C(CC)C=C1,78.11,CCc1ccc(Nc2ccc(C)cc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=NC=CC=C1,86.12,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,BrC1=NC=CC=C1,87.96,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,IC1=NC=CC=C1,92.35,Cc1ccc(Nc2ccccn2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,42.38,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,89.59,Cc1ccc(Nc2cccnc2)cc1
MTBD,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(C2=CC=CC=C2)=NOC=C1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,88.35,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(C(F)(F)F)C=C1,1.04,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(C(F)(F)F)C=C1,23.78,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(C(F)(F)F)C=C1,28.58,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(OC)C=C1,0.0,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(OC)C=C1,44.73,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(OC)C=C1,37.41,COc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CC=C(CC)C=C1,7.26,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CC=C(CC)C=C1,68.29,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CC=C(CC)C=C1,71.55,CCc1ccc(Nc2ccc(C)cc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=NC=CC=C1,69.08,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=NC=CC=C1,88.31,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=NC=CC=C1,92.9,Cc1ccc(Nc2ccccn2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CN=CC=C1,1.69,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,BrC1=CN=CC=C1,0.96,Cc1ccc(Nc2cccnc2)cc1
P2Et,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CN=CC=C1,0.6,Cc1ccc(Nc2cccnc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(C(F)(F)F)C=C1,13.5,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(C(F)(F)F)C=C1,48.5,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CC=C(C(F)(F)F)C=C1,50.86,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CC=C(OC)C=C1,0.0,COc1ccc(Nc2ccc(C)cc2)cc1
BTMG,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CC=C(OC)C=C1,47.58,COc1ccc(Nc2ccc(C)cc2)cc1
